1274|0|START1234|0|START3337|1|0.0|99439.36|27.77
10109|1|-0.3646338|99441.33|29.07
10614|1|-0.4016256|99441.77|29.04
11119|1|-0.3223574|99440.81|29.03
11621|1|-0.4016256|99441.77|29.04
12125|1|-0.2695119|99440.22|29.05
12629|1|-0.07398367|99437.87|29.06
13135|1|-0.1215446|99438.47|29.08
13645|1|-0.1215446|99438.44|29.13
14146|1|-0.2272356|99439.69|29.15
14649|1|-0.1268291|99438.52|29.15
15154|1|0.005284548|99436.97|29.17
15657|1|-0.06341457|99437.77|29.22
16167|1|-0.1902437|99439.28|29.25
16680|1|-0.1373982|99438.63|29.25
17185|1|-0.05284548|99437.67|29.24
17687|1|-0.2060974|99439.44|29.25
18194|1|-0.3699183|99441.38|29.23
18699|1|-0.2536583|99439.98|29.2
19201|1|-0.2853656|99440.41|29.17
19716|1|-0.3382111|99441.01|29.15
20222|1|-0.4069102|99441.83|29.16
20723|1|-0.4808939|99442.7|29.18
21233|1|-0.2747965|99440.25|29.21
21735|1|-0.3910565|99441.64|29.24
22238|1|-0.4280484|99442.09|29.25
22752|1|-0.4280484|99442.09|29.25
23253|1|-0.5548775|99443.55|29.26
23767|1|-0.5813003|99443.85|29.27
24271|1|-0.6024384|99444.14|29.28
24783|1|-0.5707312|99443.77|29.29
25291|1|-0.4597557|99442.45|29.29
25796|1|-0.5390239|99443.38|29.3
26303|1|-0.4967475|99442.89|29.3
26817|1|-0.5707312|99443.77|29.29
27324|1|-0.6130075|99444.27|29.28
27830|1|-0.502032|99442.94|29.28
28333|1|-0.6605685|99444.8|29.28
28835|1|-0.6024384|99444.14|29.28
29343|1|-0.443902|99442.28|29.28
29856|1|-0.5284548|99443.27|29.29
30364|1|-0.4280484|99442.06|29.3
30869|1|-0.5865848|99443.92|29.29
31377|1|-0.5390239|99443.38|29.3
31885|1|-0.6024384|99444.13|29.32
32395|1|-0.5443084|99443.45|29.32
32901|1|-0.4914629|99442.8|29.32
33410|1|-0.502032|99442.95|29.33
33916|1|-0.5865848|99443.91|29.34
34422|1|-0.4280484|99442.05|29.34
34926|1|-0.4808939|99442.7|29.34
35432|1|-0.4808939|99442.7|29.34
35937|1|-0.5390239|99443.37|29.34
36441|1|-0.3699183|99441.38|29.34
36950|1|-0.2695119|99440.21|29.35
37458|1|-0.327642|99440.88|29.35
37963|1|-0.1585364|99438.89|29.35
38468|1|-0.1849592|99439.18|29.36
38979|1|-0.1955283|99439.34|29.36
39483|1|-0.2060974|99439.47|29.37
39990|1|-0.2747965|99440.28|29.37
40501|1|-0.1796746|99439.12|29.38
41005|1|-0.2589428|99440.06|29.39
41519|1|-0.3382111|99441.0|29.4
42108|1|-0.2959347|99440.5|29.4
42608|1|-0.1849592|99439.17|29.4
43113|1|-0.1955283|99439.3|29.41
43616|1|-0.2060974|99439.47|29.41
44121|1|-0.2747965|99440.25|29.42
44634|1|-0.1743901|99439.09|29.42
45146|1|-0.07398367|99437.92|29.43
45660|1|-0.03170729|99437.38|29.43
46164|1|-0.221951|99439.66|29.44
46679|1|-0.1109755|99438.33|29.44
47191|1|-0.06869912|99437.83|29.45
47694|1|-0.08455276|99437.98|29.46
48203|1|-0.105691|99438.27|29.46
48713|1|-0.06341457|99437.73|29.47
49221|1|-0.01585364|99437.23|29.47
49727|1|-0.08455276|99438.02|29.48
50234|1|-0.1532519|99438.84|29.48
50738|1|-0.221951|99439.66|29.49
51248|1|-0.06869912|99437.8|29.49
51753|1|-0.07926822|99437.95|29.5
52262|1|-0.07926822|99437.95|29.5
52763|1|0.02113819|99436.76|29.5
53273|1|-0.105691|99438.25|29.51
53783|1|-0.1162601|99438.39|29.51
54295|1|-0.1268291|99438.53|29.52
54798|1|-0.1955283|99439.34|29.52
55306|1|-0.03170729|99437.36|29.52
55814|1|-0.05284548|99437.64|29.53
56324|1|0.002642274|99436.98|29.53
56825|1|0.1136178|99435.66|29.53
57336|1|0.1453251|99435.31|29.54
57846|1|0.01849592|99436.79|29.55
58357|1|0.007926822|99436.92|29.55
58862|1|-0.005284548|99437.08|29.56
59373|1|0.09512186|99435.9|29.56
59882|1|-0.03170729|99437.36|29.57
60392|1|0.06869912|99436.2|29.57
60898|1|0.06869912|99436.2|29.57
61400|1|-0.1109755|99438.3|29.58
61912|1|-0.1215446|99438.46|29.58
62418|1|-0.06869912|99437.8|29.58
62926|1|0.04491866|99436.48|29.58
63436|1|-0.08983731|99438.09|29.59
63944|1|-0.04756093|99437.58|29.6
64455|1|-0.04756093|99437.58|29.6
64963|1|-0.005284548|99437.05|29.6
65464|1|-0.04227638|99437.48|29.62
65970|1|0.002642274|99436.98|29.62
66479|1|-0.05284548|99437.64|29.62
66990|1|-0.05284548|99437.64|29.62
67502|1|0.002642274|99436.98|29.62
68104|1|0.03434956|99436.6|29.63
68616|1|-0.03170729|99437.39|29.64
69118|1|-0.1162601|99438.36|29.65
69631|1|-0.2378047|99439.81|29.65
70136|1|0.04227638|99436.51|29.65
70650|1|-0.0105691|99437.16|29.65
71164|1|-0.02642274|99437.33|29.66
71679|1|0.1294714|99435.48|29.66
72180|1|-0.05284548|99437.61|29.67
72693|1|0.06341457|99436.28|29.67
73198|1|0.04756093|99436.45|29.67
73713|1|0.1611787|99435.13|29.67
74216|1|-0.01585364|99437.23|29.68
74727|1|-0.1004064|99438.18|29.69
75229|1|-0.04227638|99437.52|29.69
75740|1|0.002642274|99437.0|29.69
76244|1|-0.1268291|99438.5|29.7
76754|1|-0.1796746|99439.16|29.7
77263|1|-0.1902437|99439.28|29.7
77766|1|-0.3170729|99440.77|29.71
